Height(km)\Time,2019/12/04 03:32:25,2019/12/04 03:32:34,2019/12/04 03:32:42,2019/12/04 03:32:51,2019/12/04 03:33:00,2019/12/04 03:33:08,2019/12/04 03:33:17,2019/12/04 03:33:26,2019/12/04 03:33:34,2019/12/04 03:33:43,2019/12/04 03:33:52,2019/12/04 03:34:00,2019/12/04 03:34:09,2019/12/04 03:34:18,2019/12/04 03:34:26,2019/12/04 03:34:35,2019/12/04 03:34:43,2019/12/04 03:34:52,2019/12/04 03:35:01,2019/12/04 03:35:10,2019/12/04 03:35:18,2019/12/04 03:35:27,2019/12/04 03:35:35,2019/12/04 03:35:44,2019/12/04 03:35:53,2019/12/04 03:36:02,2019/12/04 03:36:10,2019/12/04 03:36:19,2019/12/04 03:36:28,2019/12/04 03:36:37,2019/12/04 03:36:45,2019/12/04 03:36:54,2019/12/04 03:37:03,2019/12/04 03:37:11,2019/12/04 03:37:20,2019/12/04 03:37:29,2019/12/04 03:37:37,2019/12/04 03:37:46,2019/12/04 03:37:55,2019/12/04 03:38:03,2019/12/04 03:38:12,2019/12/04 03:38:21,2019/12/04 03:38:29,2019/12/04 03:38:38,2019/12/04 03:38:47,2019/12/04 03:38:56,2019/12/04 03:39:05,2019/12/04 03:39:13,2019/12/04 03:39:22,2019/12/04 03:39:31,2019/12/04 03:39:39,2019/12/04 03:39:48,2019/12/04 03:39:57,2019/12/04 03:40:05,2019/12/04 03:40:14,2019/12/04 03:40:23,2019/12/04 03:40:31,2019/12/04 03:40:40,2019/12/04 03:40:49,2019/12/04 03:40:57,2019/12/04 03:41:06,2019/12/04 03:41:15,2019/12/04 03:41:24,2019/12/04 03:41:32,2019/12/04 03:41:41,2019/12/04 03:41:50,2019/12/04 03:41:58,2019/12/04 03:42:07,2019/12/04 03:42:16,2019/12/04 03:42:25,2019/12/04 03:42:33,2019/12/04 03:42:42,2019/12/04 03:42:50,2019/12/04 03:42:59,2019/12/04 03:43:08,2019/12/04 03:43:17,2019/12/04 03:43:25,2019/12/04 03:43:34,2019/12/04 03:43:43,2019/12/04 03:43:51,2019/12/04 03:44:00,2019/12/04 03:44:09,2019/12/04 03:44:17,2019/12/04 03:44:26,2019/12/04 03:44:35,2019/12/04 03:44:43,2019/12/04 03:44:52,2019/12/04 03:45:01,2019/12/04 03:45:10,2019/12/04 03:45:18,2019/12/04 03:45:27,2019/12/04 03:45:36,2019/12/04 03:45:44,2019/12/04 03:45:53,2019/12/04 03:46:01,2019/12/04 03:46:10,2019/12/04 03:46:19,2019/12/04 03:46:27,2019/12/04 03:46:36,2019/12/04 03:46:45,2019/12/04 03:46:53,2019/12/04 03:47:02,2019/12/04 03:47:11,2019/12/04 03:47:19,2019/12/04 03:47:28,2019/12/04 03:47:37,2019/12/04 03:47:45,2019/12/04 03:47:54,2019/12/04 03:48:03,2019/12/04 03:48:11,2019/12/04 03:48:20,2019/12/04 03:48:29,2019/12/04 03:48:37,2019/12/04 03:48:46,2019/12/04 03:48:55,2019/12/04 03:49:04,2019/12/04 03:49:12,2019/12/04 03:49:21,2019/12/04 03:49:30,2019/12/04 03:49:38,2019/12/04 03:49:47,2019/12/04 03:49:56,2019/12/04 03:50:08,2019/12/04 03:50:16,2019/12/04 03:50:25,2019/12/04 03:50:34,2019/12/04 03:50:42,2019/12/04 03:50:51,2019/12/04 03:51:00,2019/12/04 03:51:08,2019/12/04 03:51:17,2019/12/04 03:51:26,2019/12/04 03:51:34,2019/12/04 03:51:43,2019/12/04 03:51:52,2019/12/04 03:52:00,2019/12/04 03:52:09,2019/12/04 03:52:18,2019/12/04 03:52:26,2019/12/04 03:52:35,2019/12/04 03:52:44,2019/12/04 03:52:52,2019/12/04 03:53:01,2019/12/04 03:53:10,2019/12/04 03:53:18,2019/12/04 03:53:27,2019/12/04 03:53:36,2019/12/04 03:53:44,2019/12/04 03:53:53,2019/12/04 03:54:01,2019/12/04 03:54:10,2019/12/04 03:54:19,2019/12/04 03:54:28,2019/12/04 03:54:36,2019/12/04 03:54:45,2019/12/04 03:54:54,2019/12/04 03:55:03,2019/12/04 03:55:11,2019/12/04 03:55:20,2019/12/04 03:55:28,2019/12/04 03:55:37,2019/12/04 03:55:46,2019/12/04 03:55:55,2019/12/04 03:56:03,2019/12/04 03:56:12,2019/12/04 03:56:20,2019/12/04 03:56:29,2019/12/04 03:56:38,2019/12/04 03:56:46,2019/12/04 03:56:55,2019/12/04 03:57:04,2019/12/04 03:57:12,2019/12/04 03:57:21,2019/12/04 03:57:30,2019/12/04 03:57:38,2019/12/04 03:57:47,2019/12/04 03:57:56,2019/12/04 03:58:04,2019/12/04 03:58:13,2019/12/04 03:58:22,2019/12/04 03:58:30,
6.645000,0.088979,0.059427,0.060288,0.105160,0.158936,0.089370,0.040261,0.023372,0.022418,0.034726,0.049853,0.036255,0.026863,0.042934,0.059744,0.030412,0.015949,0.020856,0.028809,0.019715,0.022607,0.025308,0.015342,0.010957,0.010521,0.011940,0.032363,0.062715,0.054917,0.034560,0.046367,0.054811,0.037284,0.022584,0.030772,0.040188,0.041463,0.051194,0.061360,0.062763,0.032624,0.020668,0.015623,0.012680,0.016415,0.027150,0.026611,0.016576,0.019716,0.050524,0.065884,0.037596,0.026746,0.021429,0.027324,0.025044,0.017285,0.022164,0.032744,0.028722,0.037610,0.074974,0.076636,0.033443,0.012837,0.011466,0.011928,0.012005,0.012041,0.012738,0.019449,0.023041,0.018016,0.027313,0.039525,0.034463,0.019947,0.013896,0.012409,0.012038,0.011652,0.012099,0.012619,0.011170,0.011854,0.012750,0.022220,0.029574,0.020097,0.021404,0.026019,0.018127,0.013051,0.015635,0.019032,0.017665,0.020712,0.019156,0.014931,0.022341,0.033128,0.034472,0.031099,0.027553,0.028546,0.024114,0.025292,0.018284,0.025899,0.033062,0.019622,0.012997,0.010392,0.011780,0.011918,0.012394,0.017165,0.020760,0.015597,0.012804,0.011188,0.010256,0.010904,0.011152,0.011719,0.018229,0.022929,0.017242,0.032943,0.045751,0.025798,0.018747,0.049412,0.080185,0.049518,0.024678,0.020112,0.019922,0.017102,0.022008,0.022100,0.015571,0.013035,0.016315,0.018696,0.014182,0.016098,0.018937,0.018204,0.033061,0.055865,0.052995,0.065863,0.092318,0.053251,0.022577,0.014114,0.012220,0.011678,0.011286,0.011595,0.017755,0.027093,0.028911,0.031660,0.030659,0.020889,0.019120,0.014380,0.011838,0.012674,0.016470,0.017319,0.013848,0.010940,0.009816,0.011389,0.011792,0.011910,0.011935,0.011940,
6.652500,0.098382,0.062965,0.070555,0.107521,0.163827,0.104355,0.042983,0.022489,0.020871,0.037167,0.058609,0.045533,0.032180,0.045374,0.058832,0.031530,0.014828,0.014707,0.021224,0.018628,0.026313,0.035200,0.020451,0.011924,0.012371,0.014885,0.040594,0.071849,0.053240,0.033429,0.041658,0.045965,0.031021,0.020911,0.032526,0.044307,0.042446,0.049949,0.053153,0.050620,0.029829,0.022857,0.014788,0.015510,0.022887,0.032108,0.028338,0.015974,0.023674,0.052659,0.063585,0.046325,0.037888,0.028944,0.029028,0.022509,0.015617,0.020322,0.028649,0.025840,0.035535,0.076314,0.080751,0.033645,0.012550,0.010854,0.011825,0.011939,0.012011,0.012563,0.017256,0.019380,0.022343,0.033283,0.031815,0.026663,0.016532,0.013378,0.012331,0.012017,0.016189,0.019813,0.014838,0.012263,0.011974,0.012732,0.023715,0.032371,0.020914,0.024088,0.029970,0.018538,0.011661,0.009280,0.011667,0.012966,0.013225,0.013002,0.012657,0.017304,0.026228,0.032494,0.031377,0.025531,0.026654,0.023998,0.021950,0.015269,0.020808,0.025904,0.018688,0.014115,0.011688,0.010318,0.010001,0.010920,0.015061,0.018290,0.014438,0.012582,0.011318,0.010773,0.011017,0.010664,0.012107,0.017680,0.022273,0.018331,0.035574,0.049533,0.028041,0.016903,0.053787,0.092896,0.056575,0.031725,0.019990,0.016895,0.021251,0.027154,0.022739,0.014191,0.011479,0.015203,0.017626,0.013179,0.016229,0.017670,0.018920,0.036532,0.051796,0.047054,0.069885,0.102651,0.062399,0.027421,0.015022,0.012516,0.011957,0.012602,0.014150,0.016505,0.020828,0.035377,0.048189,0.035045,0.021478,0.017820,0.012444,0.014167,0.020134,0.018446,0.017602,0.014569,0.013547,0.012509,0.011791,0.011861,0.011915,0.011934,0.011940,
6.660000,0.066178,0.070659,0.085371,0.110171,0.160265,0.103628,0.040875,0.020677,0.019021,0.034251,0.053125,0.046233,0.036806,0.048576,0.065234,0.034836,0.017652,0.021130,0.027586,0.017996,0.030022,0.043738,0.026196,0.014152,0.014221,0.017413,0.044137,0.076053,0.053699,0.031716,0.044017,0.055065,0.034580,0.021242,0.037321,0.053631,0.046732,0.048124,0.043561,0.038328,0.023680,0.015811,0.013130,0.025770,0.041569,0.038141,0.030709,0.018657,0.024674,0.053451,0.064902,0.057693,0.053866,0.035665,0.031312,0.019555,0.013475,0.018774,0.024621,0.019472,0.028702,0.061934,0.069774,0.032425,0.016016,0.018006,0.015688,0.012436,0.012057,0.012397,0.015096,0.016379,0.022328,0.032386,0.025192,0.017875,0.014917,0.012860,0.012215,0.012296,0.021589,0.029523,0.019242,0.012893,0.012145,0.012860,0.022790,0.029623,0.018643,0.023172,0.028733,0.018554,0.011424,0.008540,0.010802,0.012504,0.012128,0.012203,0.011735,0.016192,0.029349,0.034147,0.027321,0.021202,0.027417,0.025960,0.016135,0.013951,0.013814,0.017410,0.020741,0.015690,0.011653,0.009010,0.009097,0.010059,0.010876,0.013665,0.012739,0.012257,0.011902,0.011573,0.011285,0.011632,0.012218,0.013834,0.018087,0.021055,0.038088,0.052188,0.025231,0.015755,0.060490,0.100581,0.063437,0.037767,0.018760,0.019499,0.027637,0.030568,0.021206,0.012886,0.009501,0.014646,0.018220,0.016585,0.015562,0.015019,0.026580,0.045063,0.049123,0.045283,0.073498,0.116266,0.073320,0.029470,0.015758,0.013534,0.013840,0.017956,0.021551,0.016140,0.017011,0.036290,0.052128,0.037278,0.022133,0.016660,0.013723,0.018192,0.021467,0.016544,0.015836,0.016662,0.019945,0.015621,0.012443,0.011985,0.011937,0.011937,0.011939,
6.667500,0.110907,0.083810,0.101493,0.112724,0.150204,0.088352,0.034768,0.019990,0.021112,0.032467,0.041752,0.031882,0.029243,0.047217,0.069167,0.040967,0.022331,0.023115,0.022872,0.015569,0.027651,0.039379,0.025569,0.016077,0.013797,0.015720,0.042943,0.072325,0.047943,0.038445,0.063879,0.066762,0.037713,0.025604,0.045482,0.063719,0.056166,0.047767,0.040571,0.037282,0.020750,0.012478,0.013350,0.031651,0.050158,0.042803,0.036031,0.020029,0.024168,0.049832,0.067048,0.069640,0.063767,0.041535,0.035634,0.020520,0.015069,0.021107,0.023792,0.018200,0.018338,0.045694,0.066372,0.032380,0.022689,0.028477,0.017727,0.013035,0.012164,0.012248,0.012988,0.013803,0.026916,0.037518,0.022493,0.016416,0.013390,0.012472,0.012132,0.012674,0.028560,0.041466,0.023896,0.014978,0.012497,0.012873,0.016584,0.018722,0.014894,0.020762,0.026588,0.017630,0.012544,0.013402,0.016072,0.013874,0.013354,0.014104,0.013156,0.018203,0.029371,0.030401,0.021242,0.017069,0.025234,0.030664,0.019258,0.013612,0.013009,0.019737,0.022931,0.015406,0.012418,0.011404,0.011168,0.010315,0.009541,0.011034,0.012061,0.012048,0.011553,0.011326,0.011971,0.011646,0.011580,0.012919,0.018698,0.023769,0.038360,0.048407,0.024885,0.017634,0.061006,0.102168,0.064320,0.037935,0.023096,0.023945,0.029628,0.030047,0.028288,0.016234,0.011105,0.013130,0.018421,0.019378,0.017498,0.017173,0.031157,0.053899,0.050353,0.041399,0.071787,0.117888,0.077378,0.033375,0.016581,0.016359,0.018902,0.021378,0.023677,0.016064,0.016700,0.034051,0.052919,0.041987,0.022840,0.015510,0.015128,0.017691,0.015562,0.014244,0.014254,0.020074,0.025265,0.016539,0.012868,0.012102,0.011963,0.011942,0.011939,
6.675000,0.111130,0.094686,0.122219,0.118733,0.133171,0.074166,0.029733,0.019800,0.022236,0.026658,0.034197,0.024461,0.019843,0.045276,0.071420,0.041992,0.019431,0.017687,0.017012,0.013944,0.025538,0.038937,0.030666,0.021290,0.014835,0.013641,0.040918,0.066313,0.043778,0.050470,0.083356,0.070894,0.036172,0.024245,0.048910,0.071085,0.054689,0.044006,0.041077,0.036105,0.019272,0.013670,0.013708,0.034999,0.059806,0.052473,0.038470,0.020490,0.025215,0.050996,0.067685,0.070643,0.063331,0.045495,0.044661,0.026625,0.019525,0.023354,0.023940,0.019376,0.020233,0.044432,0.065498,0.031584,0.023021,0.028587,0.018368,0.013343,0.012250,0.012106,0.011713,0.013409,0.030002,0.040173,0.022967,0.014806,0.012848,0.012241,0.012089,0.013178,0.030145,0.045257,0.027547,0.015097,0.012241,0.012450,0.012683,0.012449,0.011181,0.016080,0.022953,0.016679,0.013128,0.016528,0.019701,0.014587,0.013228,0.014332,0.014480,0.014941,0.023000,0.027029,0.017639,0.017074,0.028069,0.034530,0.022961,0.014162,0.013423,0.018094,0.017627,0.013924,0.012463,0.011918,0.011689,0.011992,0.012596,0.012487,0.011975,0.011940,0.012365,0.012667,0.011999,0.010771,0.009783,0.011696,0.021413,0.029575,0.039910,0.050797,0.026784,0.017668,0.062056,0.100545,0.060642,0.038708,0.025378,0.024968,0.029859,0.031447,0.037344,0.020242,0.012005,0.012744,0.015727,0.019069,0.021866,0.023122,0.034907,0.058467,0.054282,0.034901,0.067413,0.119444,0.086605,0.036066,0.017498,0.018774,0.023541,0.023728,0.024445,0.017466,0.015982,0.034548,0.057939,0.046640,0.024391,0.014411,0.015788,0.019712,0.015467,0.017138,0.018379,0.020818,0.024754,0.017225,0.013085,0.012177,0.011985,0.011947,0.011939,
6.682500,0.080700,0.101566,0.143553,0.120771,0.125772,0.068539,0.025676,0.016062,0.017628,0.026102,0.031617,0.019106,0.014094,0.043754,0.067909,0.032356,0.017611,0.014652,0.013186,0.010853,0.024033,0.038624,0.036817,0.030235,0.018013,0.014460,0.040225,0.067700,0.046962,0.055696,0.087485,0.062386,0.029971,0.024545,0.053724,0.072639,0.046890,0.041892,0.036927,0.025839,0.016640,0.013403,0.014022,0.036798,0.064564,0.056548,0.040405,0.022595,0.026339,0.050391,0.059506,0.061142,0.058301,0.052480,0.057366,0.028560,0.015360,0.017681,0.024262,0.028563,0.025666,0.042123,0.060427,0.029874,0.021644,0.026571,0.017830,0.012920,0.011335,0.011446,0.011952,0.014308,0.031380,0.042032,0.023134,0.014609,0.012627,0.012141,0.012088,0.013347,0.028504,0.041742,0.025613,0.013870,0.012481,0.012149,0.012134,0.011405,0.009608,0.015540,0.022921,0.016825,0.013370,0.018285,0.023198,0.017445,0.015157,0.015761,0.013923,0.013779,0.016643,0.017571,0.014727,0.017184,0.028186,0.032835,0.022251,0.015271,0.013620,0.012160,0.011616,0.011460,0.011883,0.011946,0.011908,0.015484,0.018836,0.015026,0.012391,0.012030,0.012095,0.012147,0.011945,0.010542,0.009819,0.013348,0.023336,0.030305,0.039469,0.048404,0.024557,0.018174,0.054577,0.086523,0.050676,0.030829,0.021478,0.024058,0.028676,0.029774,0.038522,0.028951,0.016762,0.013242,0.016109,0.019126,0.022935,0.025704,0.031869,0.056831,0.055745,0.034816,0.066287,0.118662,0.089780,0.039990,0.019821,0.018196,0.023102,0.028471,0.029988,0.018980,0.015505,0.035446,0.064449,0.053277,0.024507,0.013299,0.015979,0.023274,0.019330,0.018613,0.021600,0.020924,0.024436,0.016741,0.013100,0.012204,0.011996,0.011950,0.011938,
6.690000,0.046161,0.097922,0.145957,0.125295,0.124339,0.062372,0.023803,0.018641,0.020205,0.023564,0.027832,0.018553,0.013442,0.035336,0.055175,0.031403,0.016823,0.009728,0.008092,0.010344,0.023711,0.037218,0.043912,0.044126,0.024333,0.014453,0.038456,0.061380,0.039094,0.051909,0.082092,0.056720,0.024878,0.022949,0.050560,0.069063,0.043760,0.033192,0.026367,0.020968,0.015975,0.012160,0.013518,0.036485,0.065501,0.066858,0.051994,0.024497,0.022910,0.040350,0.055293,0.062080,0.054916,0.052306,0.060956,0.030052,0.015595,0.017165,0.024294,0.026779,0.021966,0.036902,0.054305,0.027509,0.019750,0.024010,0.016872,0.011759,0.009666,0.011090,0.011952,0.014535,0.029726,0.039149,0.023013,0.014563,0.012571,0.012105,0.012087,0.013260,0.028384,0.040234,0.023938,0.014046,0.011040,0.011199,0.011844,0.011338,0.011004,0.018028,0.023867,0.016586,0.013531,0.021039,0.029790,0.022886,0.019579,0.019104,0.014441,0.010726,0.009993,0.012316,0.013129,0.015999,0.024733,0.028513,0.020952,0.015268,0.013348,0.010685,0.008064,0.010221,0.011670,0.011897,0.012165,0.019887,0.026288,0.017644,0.013156,0.012523,0.012242,0.012017,0.011870,0.013462,0.015378,0.015414,0.021583,0.026777,0.031293,0.035200,0.022105,0.019853,0.045985,0.067432,0.039002,0.026136,0.017810,0.019213,0.023191,0.031565,0.051891,0.043528,0.021387,0.016410,0.016165,0.018568,0.017814,0.017723,0.028871,0.056054,0.063170,0.043386,0.068080,0.115289,0.092549,0.047949,0.023104,0.015738,0.017994,0.028173,0.031147,0.018907,0.014883,0.039149,0.070009,0.050544,0.022989,0.011853,0.019872,0.028978,0.018094,0.018891,0.020684,0.019249,0.022350,0.016290,0.013011,0.012198,0.011999,0.011951,0.011938,
6.697500,0.075182,0.101203,0.154985,0.133602,0.120293,0.056000,0.023287,0.018377,0.019539,0.025820,0.032357,0.019640,0.013997,0.028278,0.043932,0.031261,0.016203,0.008511,0.006677,0.014084,0.030569,0.043755,0.057140,0.059626,0.031562,0.017332,0.031209,0.043176,0.028023,0.052875,0.082239,0.049609,0.023634,0.022486,0.052667,0.068390,0.041657,0.031607,0.024584,0.022839,0.014477,0.011235,0.013706,0.039080,0.064732,0.060661,0.054596,0.025976,0.024321,0.040242,0.054562,0.059039,0.045338,0.047461,0.058303,0.031366,0.017399,0.014540,0.017237,0.018334,0.014857,0.031868,0.047885,0.024911,0.017676,0.021290,0.015751,0.011279,0.009278,0.010879,0.011915,0.015534,0.031234,0.038396,0.020818,0.013640,0.012435,0.012078,0.012075,0.013238,0.030264,0.044224,0.026260,0.013966,0.010089,0.011526,0.011781,0.010427,0.009669,0.015061,0.018032,0.013589,0.015117,0.023443,0.035469,0.034531,0.027746,0.024653,0.015425,0.011674,0.010450,0.012358,0.012691,0.014369,0.019496,0.023519,0.020538,0.017809,0.016947,0.011945,0.008509,0.009677,0.009994,0.010925,0.012360,0.021888,0.028922,0.018081,0.014462,0.014516,0.012344,0.010467,0.011064,0.016229,0.019805,0.013875,0.018261,0.026592,0.023729,0.026069,0.023860,0.020045,0.038934,0.053108,0.032702,0.021895,0.014695,0.015636,0.017744,0.038205,0.069112,0.055047,0.028100,0.018915,0.019431,0.022530,0.017927,0.015303,0.029878,0.059019,0.067383,0.047951,0.065973,0.114039,0.098071,0.058289,0.025845,0.015722,0.016420,0.024696,0.027250,0.017871,0.014195,0.033292,0.058098,0.042672,0.021215,0.010494,0.020930,0.032512,0.020530,0.018361,0.019468,0.019972,0.024278,0.017361,0.013111,0.012204,0.011999,0.011951,0.011937,
6.705000,0.067664,0.109077,0.169916,0.137982,0.114894,0.050412,0.021362,0.016251,0.017738,0.026913,0.034277,0.018179,0.013048,0.022966,0.032474,0.027918,0.014094,0.006819,0.007372,0.016778,0.034010,0.048114,0.058434,0.059031,0.040506,0.023145,0.027925,0.036977,0.026631,0.054686,0.085338,0.049631,0.026090,0.023658,0.046633,0.063722,0.049060,0.045457,0.029232,0.021190,0.015176,0.012562,0.014019,0.034361,0.051261,0.050274,0.054045,0.029104,0.022582,0.033843,0.052333,0.057825,0.037549,0.041100,0.056052,0.037836,0.021813,0.017586,0.017970,0.016874,0.015568,0.029223,0.041850,0.022302,0.015550,0.018520,0.014636,0.010966,0.009138,0.010804,0.011952,0.018617,0.035355,0.037290,0.019853,0.014387,0.013537,0.012754,0.012160,0.013371,0.030481,0.045485,0.028294,0.016900,0.012460,0.011818,0.011772,0.010811,0.010703,0.011939,0.011849,0.013178,0.018508,0.027006,0.037564,0.042188,0.028842,0.027635,0.020521,0.014546,0.011929,0.011363,0.011671,0.013129,0.013166,0.017634,0.022552,0.022405,0.024256,0.015567,0.010154,0.010206,0.010307,0.012139,0.012616,0.021480,0.028398,0.019056,0.015286,0.015132,0.010915,0.009247,0.011650,0.015072,0.017022,0.013819,0.022893,0.031763,0.022212,0.022406,0.026087,0.024383,0.042366,0.050708,0.031676,0.022439,0.014641,0.013538,0.015944,0.043190,0.078392,0.062843,0.034245,0.022612,0.023890,0.027159,0.016939,0.014632,0.033971,0.064945,0.059401,0.035636,0.059126,0.111091,0.104015,0.061562,0.027098,0.015505,0.015145,0.021874,0.024326,0.016656,0.012726,0.023395,0.042204,0.037241,0.019000,0.010527,0.019793,0.029206,0.018458,0.017345,0.018889,0.023116,0.027845,0.017970,0.013277,0.012233,0.012003,0.011952,0.011937,
6.712500,0.060146,0.107494,0.171740,0.140627,0.112981,0.049636,0.019489,0.013472,0.016253,0.025748,0.033517,0.019981,0.012867,0.016943,0.026453,0.028348,0.016866,0.008972,0.008043,0.012682,0.026433,0.045763,0.049817,0.051138,0.044670,0.024003,0.030365,0.041142,0.028174,0.059921,0.090341,0.051044,0.029581,0.019439,0.044684,0.070579,0.059183,0.058743,0.033722,0.023919,0.015853,0.012662,0.013730,0.034081,0.051282,0.049083,0.051445,0.026613,0.021848,0.032281,0.049821,0.053671,0.031963,0.039296,0.055650,0.043611,0.029129,0.019371,0.020498,0.024495,0.021872,0.027779,0.036403,0.019793,0.013426,0.015739,0.013529,0.010693,0.009057,0.010776,0.014108,0.025120,0.041082,0.038912,0.021370,0.016849,0.017518,0.014345,0.012437,0.013446,0.023967,0.037032,0.030661,0.018357,0.013185,0.012111,0.011855,0.014655,0.017560,0.015508,0.013726,0.012773,0.019273,0.027836,0.036720,0.041594,0.030094,0.029524,0.024013,0.015101,0.011105,0.009048,0.010225,0.010208,0.009392,0.014976,0.021176,0.025981,0.031732,0.018951,0.012761,0.015260,0.018747,0.015168,0.013107,0.023715,0.032422,0.020535,0.014160,0.012725,0.011933,0.011490,0.011868,0.011988,0.011601,0.012535,0.029451,0.043244,0.025746,0.023487,0.027799,0.029616,0.047737,0.043858,0.020750,0.016062,0.015095,0.014479,0.019085,0.048175,0.083484,0.068045,0.035375,0.024812,0.022324,0.022681,0.015291,0.014299,0.034907,0.064651,0.053971,0.030454,0.053949,0.101823,0.099583,0.062955,0.028041,0.014943,0.014629,0.018893,0.020537,0.014696,0.013742,0.022541,0.036393,0.034421,0.020701,0.012360,0.015132,0.021075,0.016602,0.016036,0.017451,0.024399,0.031336,0.020319,0.013655,0.012299,0.012014,0.011953,0.011936,
6.720000,0.052627,0.103584,0.166599,0.140214,0.118576,0.052212,0.019650,0.012750,0.014681,0.026087,0.034496,0.020088,0.013940,0.014587,0.024928,0.030883,0.019089,0.010747,0.008071,0.011231,0.021082,0.035903,0.037250,0.038692,0.042819,0.029082,0.030219,0.038520,0.031261,0.061904,0.092887,0.055513,0.033864,0.021274,0.049308,0.075290,0.061434,0.063018,0.040462,0.029860,0.020069,0.014866,0.014950,0.034568,0.051489,0.042611,0.041050,0.022636,0.017007,0.026629,0.043691,0.046827,0.031827,0.035631,0.053339,0.046459,0.032538,0.021644,0.027959,0.032535,0.024857,0.026061,0.030727,0.017305,0.011312,0.012959,0.012424,0.010430,0.008991,0.010901,0.018754,0.031197,0.036109,0.032600,0.022950,0.019731,0.017611,0.012727,0.012369,0.013030,0.018320,0.027620,0.026778,0.016861,0.013199,0.012205,0.012154,0.019450,0.025531,0.018193,0.015069,0.013957,0.021595,0.036116,0.049780,0.051535,0.033377,0.028465,0.020288,0.014371,0.011475,0.008888,0.007812,0.007979,0.008065,0.013666,0.019335,0.028351,0.035595,0.021331,0.013988,0.020327,0.026370,0.017269,0.013804,0.023536,0.030649,0.018234,0.015426,0.016117,0.014256,0.012181,0.011933,0.011066,0.010797,0.013514,0.035253,0.052351,0.028177,0.022223,0.024816,0.034118,0.046317,0.027698,0.013550,0.014672,0.018550,0.016552,0.021302,0.048469,0.082136,0.068385,0.035743,0.025225,0.022585,0.023161,0.016008,0.014193,0.033073,0.063593,0.058030,0.032377,0.048652,0.090989,0.092245,0.060805,0.027238,0.016430,0.014057,0.014382,0.014536,0.016319,0.018987,0.022510,0.037473,0.040189,0.022715,0.012874,0.013907,0.018498,0.015174,0.014702,0.015751,0.023416,0.028969,0.016733,0.013388,0.012298,0.012020,0.011955,0.011936,
6.727500,0.045109,0.098681,0.157762,0.138486,0.128962,0.056260,0.020220,0.011858,0.013313,0.022581,0.028309,0.017054,0.012676,0.013157,0.020742,0.025186,0.015192,0.009217,0.007077,0.010308,0.018313,0.026214,0.022989,0.031928,0.043840,0.033389,0.026871,0.031775,0.029221,0.065783,0.101232,0.060908,0.036311,0.022118,0.048988,0.074458,0.067834,0.071011,0.044757,0.036140,0.023095,0.020684,0.017226,0.034751,0.049617,0.038712,0.035990,0.020969,0.019986,0.028856,0.039080,0.041099,0.024472,0.033132,0.054646,0.051168,0.033344,0.022549,0.030419,0.035818,0.023995,0.022285,0.024730,0.015969,0.011765,0.011729,0.011527,0.010197,0.008942,0.011217,0.019829,0.027392,0.024098,0.025946,0.025723,0.019138,0.013455,0.012651,0.012214,0.012573,0.014444,0.019312,0.021225,0.016243,0.013024,0.012215,0.012521,0.020487,0.026316,0.018937,0.016798,0.014326,0.023716,0.042630,0.058342,0.054570,0.029644,0.021013,0.015271,0.012798,0.010116,0.007853,0.009615,0.010210,0.010330,0.015556,0.020749,0.030816,0.040093,0.023143,0.014889,0.022610,0.029878,0.019297,0.014295,0.018681,0.022405,0.016878,0.020021,0.024743,0.017030,0.012802,0.012009,0.012752,0.013852,0.014710,0.036604,0.053035,0.028623,0.020614,0.022177,0.037904,0.052034,0.027539,0.014337,0.016879,0.020035,0.017067,0.019032,0.046025,0.082056,0.062686,0.032523,0.023101,0.024533,0.027815,0.015883,0.013977,0.030819,0.062347,0.061384,0.033825,0.044454,0.078889,0.076420,0.047389,0.024286,0.016542,0.012862,0.011402,0.011370,0.018755,0.026031,0.024801,0.038613,0.044393,0.024034,0.013807,0.014244,0.017347,0.014363,0.013458,0.014114,0.015021,0.015544,0.014209,0.012776,0.012198,0.012007,0.011953,0.011935,
